complete_address,address,label
"H.No. 05 Hora Ganj, Near Park, Vijayawada, Andhra Pradesh - 911092","H.No. 05 Hora Ganj, Near Park, Vijayawada, Andhra Pradesh - 911092",0
"H.No. 88, Pillai, Near Park, Kochi, Kerala - 275223","H.No. 88, Pillai, Near Park, Kochi, Kerala - 275223",0
"88/08, Bajaj Chowk, Behind School, Dehradun, Uttarakhand - 229704","88/08, Bajaj Chowk, Behind School, Dehradun, Uttarakhand - 229704",0
"H.No. 375 Chauhan Circle, Behind School, Ludhiana, Punjab - 663004","H.No. 375 Chauhan Circle, Behind School, Ludhiana, Punjab - 663004",0
"13/30, Ghose Ganj, Behind School, Surat, Gujarat - 402882","13/30, Ghose Ganj, Behind School, Surat, Gujarat - 402882",0
"861 Naidu Road, Near Park, Mumbai, Maharashtra - 741943","Naidu Road, Near - 741943",1
"58 Dyal Nagar, Opposite Mall, Bangalore, Karnataka - 651343","58 Dyal Nagar, Opposite Mall, Bangalore, Karnataka - 651343",0
"091 Dube Road, Above Shop, Nagpur, Maharashtra - 697687","091 Dube Road, Above Shop, Nagpur, Maharashtra - 697687",0
"552, Bahl Ganj, Above Shop, Dehradun, Uttarakhand - 310175","552, Bahl Ganj, Above Shop, Dehradun, Uttarakhand - 310175",0
"297 Sen Nagar, Opposite Mall, Jamshedpur, Jharkhand - 374446","297 Sen Nagar, Opposite Mall, Jamshedpur, Jharkhand - 374446",0
"H.No. 54 Korpal Nagar, Behind School, Srinagar, Jammu & Kashmir - 943651","H.No. 54 Korpal Nagar, Behind School, Srinagar, Jammu & Kashmir - 943651",0
"148 Dugar Chowk, Behind School, Jamshedpur, Jharkhand - 555367","Dugar School, Jamshedpur, Jharkhand -",1
"25/234 Trivedi Circle, Above Shop, Hyderabad, Telangana - 206311","25/234 Trivedi Circle, Above Shop, Hyderabad, Telangana - 206311",0
"08, Dutt Nagar, Behind School, Meerut, Uttar Pradesh - 852037","08, Dutt Nagar, Behind School, Meerut, Uttar Pradesh - 852037",0
"16, Dube, Opposite Mall, Chennai, Tamil Nadu - 050714","16, Dube, Opposite Mall, Chennai, Tamil Nadu - 050714",0
"H.No. 014, Grewal Street, Near Park, Hyderabad, Telangana - 953706","H.No. 014, Grewal Street, Near Park, Hyderabad, Telangana - 953706",0
"89 Bajaj Ganj, Behind School, Indore, Madhya Pradesh - 907115","89 Ganj, Madhya - 907115",1
"H.No. 221 Bhasin Circle, Behind School, Jamshedpur, Jharkhand - 128976","H.No. 221 Bhasin Circle, Behind School, Jamshedpur, Jharkhand - 128976",0
"76/74 Madan Road, Behind School, Aurangabad, Maharashtra - 508212","76/74 Madan Road, Behind School, Aurangabad, Maharashtra - 508212",0
"741, Subramaniam Street, Near Park, Surat, Gujarat - 404975","741, Subramaniam Street, Near Park, Surat, Gujarat - 404975",0
"01/398 Kalita Nagar, Behind School, Pune, Maharashtra - 012072","01/398 Kalita Nagar, Behind School, Pune, Maharashtra - 012072",0
"01 Arora Zila, Above Shop, Nashik, Maharashtra - 544496","01 Zila, Maharashtra - 544496",1
"H.No. 07 Puri Street, Opposite Mall, Mumbai, Maharashtra - 796214","H.No. 07 Puri Street, Opposite Mall, Mumbai, Maharashtra - 796214",0
"H.No. 848 Tata Ganj, Opposite Mall, Bhubaneswar, Odisha - 954338","848 Opposite Mall, Bhubaneswar, -",1
"60, Dutta Nagar, Behind School, Srinagar, Jammu & Kashmir - 488411","60, Dutta Nagar, Behind School, Srinagar, Jammu & Kashmir - 488411",0
"47/86 Saini Chowk, Above Shop, Aurangabad, Maharashtra - 164943","47/86 Saini Chowk, Above Shop, Aurangabad, Maharashtra - 164943",0
"54 Randhawa Zila, Near Park, Aurangabad, Maharashtra - 101455","54 Randhawa Zila, Near Park, Aurangabad, Maharashtra - 101455",0
"717, Modi Ganj, Near Park, Guwahati, Assam - 773819","Ganj, Near Park, Guwahati, Assam",1
"H.No. 596 Kakar Circle, Above Shop, Dehradun, Uttarakhand - 837693","H.No. 596 Kakar Circle, Above Shop, Dehradun, Uttarakhand - 837693",0
"H.No. 40, Ramaswamy Ganj, Behind School, Hyderabad, Telangana - 220450","H.No. 40, Ramaswamy Ganj, Behind School, Hyderabad, Telangana - 220450",0
"H.No. 370, Ray Chowk, Above Shop, Vizag, Andhra Pradesh - 561280","H.No. 370, Ray Chowk, Above Shop, Vizag, Andhra Pradesh - 561280",0
"90 Kohli Chowk, Behind School, Bhopal, Madhya Pradesh - 370892","90 Kohli Chowk, Behind School, Bhopal, Madhya Pradesh - 370892",0
"32, Sarna, Behind School, Pune, Maharashtra - 128928","32, Sarna, Maharashtra 128928",1
"550, Upadhyay Ganj, Behind School, Vijayawada, Andhra Pradesh - 794089","550, Upadhyay Ganj, Behind School, Vijayawada, Andhra Pradesh - 794089",0
"80/97 Jayaraman Road, Opposite Mall, Chandigarh, Chandigarh - 800849","80/97 Jayaraman Road, Opposite Mall, Chandigarh, Chandigarh - 800849",0
"25, Joshi Chowk, Behind School, Coimbatore, Tamil Nadu - 955655","25, Joshi Chowk, Behind School, Coimbatore, Tamil Nadu - 955655",0
"H.No. 15 Wadhwa Nagar, Behind School, Chennai, Tamil Nadu - 242392","H.No. Wadhwa Nagar, Behind School, Tamil",1
"H.No. 127, Ranganathan Marg, Opposite Mall, Aurangabad, Maharashtra - 932472","H.No. 127, Ranganathan Marg, Opposite Mall, Aurangabad, Maharashtra - 932472",0
"H.No. 843 Mohan Chowk, Near Park, Vijayawada, Andhra Pradesh - 599761","H.No. 843 Mohan Chowk, Near Park, Vijayawada, Andhra Pradesh - 599761",0
"H.No. 11 Dasgupta Nagar, Behind School, Dehradun, Uttarakhand - 744466","H.No. 11 Dasgupta Nagar, Behind School, Dehradun, Uttarakhand - 744466",0
"893 De Path, Opposite Mall, Agra, Uttar Pradesh - 843375","893 De Path, Opposite Mall, Agra, Uttar Pradesh - 843375",0
"04/909, Mukhopadhyay Road, Above Shop, Chennai, Tamil Nadu - 606846","04/909, Mukhopadhyay Road, Above Shop, Chennai, Tamil Nadu - 606846",0
"H.No. 37 Lad Circle, Behind School, Patna, Bihar - 893517","H.No. 37 Lad Circle, Behind School, Patna, Bihar - 893517",0
"H.No. 975, Mahajan Path, Opposite Mall, Nagpur, Maharashtra - 568860","H.No. 975, Mahajan Path, Opposite Mall, Nagpur, Maharashtra - 568860",0
"494 Pandya Chowk, Near Park, Guwahati, Assam - 157577","494 Pandya Chowk, Near Park, Guwahati, Assam - 157577",0
"388 Balakrishnan Ganj, Near Park, Jaipur, Rajasthan - 269266","388 Balakrishnan Ganj, Near Park, Jaipur, Rajasthan - 269266",0
"48/194, Khosla Chowk, Near Park, Ranchi, Jharkhand - 053296","48/194, Khosla Chowk, Near Park, Ranchi, Jharkhand - 053296",0
"H.No. 01 Jhaveri Ganj, Near Park, Bhopal, Madhya Pradesh - 911188","H.No. 01 Jhaveri Ganj, Near Park, Bhopal, Madhya Pradesh - 911188",0
"00 Chandran Ganj, Above Shop, Chandigarh, Chandigarh - 243923","00 Chandran Ganj, Above Shop, Chandigarh, Chandigarh - 243923",0
"H.No. 56 Zachariah Circle, Near Park, Coimbatore, Tamil Nadu - 380260","56 Circle, Park, Coimbatore, Tamil Nadu",1
"72/989 Nanda, Near Park, Meerut, Uttar Pradesh - 030768","72/989 Nanda, Near Park, Meerut, Uttar Pradesh - 030768",0
"H.No. 70 Grewal Ganj, Above Shop, Vizag, Andhra Pradesh - 270219","H.No. 70 Grewal Ganj, Above Shop, Vizag, Andhra Pradesh - 270219",0
"60/61 Mahajan Road, Behind School, Amritsar, Punjab - 751176","60/61 Mahajan Road, Behind School, Amritsar, Punjab - 751176",0
"308 Kala Chowk, Opposite Mall, Nagpur, Maharashtra - 192614","308 Kala Chowk, Opposite Mall, Nagpur, Maharashtra - 192614",0
"945 Desai Road, Behind School, Vizag, Andhra Pradesh - 520961","945 Desai Road, Behind School, Vizag, Andhra Pradesh - 520961",0
"51/753, Suri Path, Opposite Mall, Aurangabad, Maharashtra - 569223","51/753, Suri Path, Opposite Mall, Aurangabad, Maharashtra - 569223",0
"H.No. 78 Bose Path, Near Park, Ludhiana, Punjab - 768040","H.No. 78 Bose Path, Near Park, Ludhiana, Punjab - 768040",0
"03/18 Chahal Marg, Opposite Mall, Dehradun, Uttarakhand - 052976","03/18 Chahal Marg, Opposite Mall, Dehradun, Uttarakhand - 052976",0
"06/64, Loyal Path, Behind School, Aurangabad, Maharashtra - 706607","06/64, Loyal Path, Behind School, Aurangabad, Maharashtra - 706607",0
"H.No. 63 Doshi Nagar, Behind School, Ahmedabad, Gujarat - 563394","H.No. 63 Doshi Nagar, Behind School, Ahmedabad, Gujarat - 563394",0
"H.No. 08 Pathak Road, Near Park, Aurangabad, Maharashtra - 086021","Pathak Road, Aurangabad, Maharashtra 086021",1
"50, Kari Road, Above Shop, Mumbai, Maharashtra - 847488","50, Kari Road, Above Shop, Mumbai, Maharashtra - 847488",0
"H.No. 90 Batra Zila, Opposite Mall, Delhi, Delhi - 539723","H.No. 90 Batra Zila, Opposite Mall, Delhi, Delhi - 539723",0
"29 Malhotra Circle, Opposite Mall, Varanasi, Uttar Pradesh - 189313","29 Malhotra Circle, Opposite Mall, Varanasi, Uttar Pradesh - 189313",0
"726, Behl Road, Behind School, Delhi, Delhi - 445108","726, Behl Road, Behind School, Delhi, Delhi - 445108",0
"94 Gola Zila, Opposite Mall, Nashik, Maharashtra - 732133","94 Gola Zila, Opposite Mall, Nashik, Maharashtra - 732133",0
"88, Minhas, Above Shop, Bhubaneswar, Odisha - 331168","88, Minhas, Above Shop, Bhubaneswar, Odisha - 331168",0
"91/017 Toor Circle, Behind School, Delhi, Delhi - 401893","Circle, Delhi, Delhi - 401893",1
"H.No. 81, Datta, Opposite Mall, Raipur, Chhattisgarh - 181772","H.No. 81, Datta, Opposite Mall, Raipur, Chhattisgarh - 181772",0
"H.No. 805, Pall Path, Opposite Mall, Agra, Uttar Pradesh - 901316","H.No. 805, Pall Path, Opposite Mall, Agra, Uttar Pradesh - 901316",0
"H.No. 58, Sethi, Above Shop, Jaipur, Rajasthan - 125268","H.No. 58, Sethi, - 125268",1
"99 Ray Nagar, Above Shop, Shimla, Himachal Pradesh - 107808","99 Ray Nagar, Above Shop, Shimla, Himachal Pradesh - 107808",0
"46/11, Dixit Marg, Above Shop, Agra, Uttar Pradesh - 290746","46/11, Dixit Marg, Above Shop, Agra, Uttar Pradesh - 290746",0
"36/81 Pandit Chowk, Behind School, Ahmedabad, Gujarat - 588022","36/81 Pandit Chowk, Behind School, Ahmedabad, Gujarat - 588022",0
"H.No. 619 Naik Path, Above Shop, Kolkata, West Bengal - 197249","H.No. 619 Naik Path, Above Shop, Kolkata, West Bengal - 197249",0
"87/860 Bera Marg, Opposite Mall, Patna, Bihar - 355905","87/860 Bera Marg, Opposite Mall, Patna, Bihar - 355905",0
"H.No. 414, Contractor Chowk, Near Park, Coimbatore, Tamil Nadu - 691609","414, Contractor Chowk, Park, Nadu -",1
"H.No. 578 Deol Zila, Opposite Mall, Chandigarh, Chandigarh - 084800","H.No. 578 Deol Zila, Opposite Mall, Chandigarh, Chandigarh - 084800",0
"10, Ghosh Zila, Near Park, Bhubaneswar, Odisha - 272322","10, Ghosh Zila, Near Park, Bhubaneswar, Odisha - 272322",0
"98/495, Sarraf Ganj, Opposite Mall, Varanasi, Uttar Pradesh - 363722","98/495, Sarraf Ganj, Opposite Mall, Varanasi, Uttar Pradesh - 363722",0
"079, Chahal Chowk, Above Shop, Vijayawada, Andhra Pradesh - 622474","079, Chahal Chowk, Above Shop, Vijayawada, Andhra Pradesh - 622474",0
"H.No. 337, Basak, Above Shop, Bhopal, Madhya Pradesh - 189477","H.No. 337, Basak, Above Shop, Bhopal, Madhya Pradesh - 189477",0
"739 Sampath Path, Opposite Mall, Pune, Maharashtra - 360805","739 Sampath Path, Opposite Mall, Pune, Maharashtra - 360805",0
"929 Bassi Chowk, Above Shop, Ludhiana, Punjab - 920702","929 Bassi Chowk, Above Shop, Ludhiana, Punjab - 920702",0
"00/51, Borde Zila, Opposite Mall, Bangalore, Karnataka - 809329","00/51, Borde Zila, Opposite Mall, Bangalore, Karnataka - 809329",0
"H.No. 237 Ratti, Behind School, Ludhiana, Punjab - 857468","H.No. 237 Ratti, Behind School, Ludhiana, Punjab - 857468",0
"H.No. 604 Gala Road, Above Shop, Indore, Madhya Pradesh - 381953","H.No. 604 Gala Road, Above Shop, Indore, Madhya Pradesh - 381953",0
"H.No. 800, Sunder Street, Near Park, Ranchi, Jharkhand - 450679","H.No. 800, Sunder Street, Near Park, Ranchi, Jharkhand - 450679",0
"31 Bansal Path, Near Park, Aurangabad, Maharashtra - 404625","31 Bansal Path, Near Park, Aurangabad, Maharashtra - 404625",0
"520, Seshadri Chowk, Behind School, Jamshedpur, Jharkhand - 759853","Chowk, Behind School, Jharkhand -",1
"984, Manne Path, Opposite Mall, Delhi, Delhi - 343255","984, Manne Path, Opposite Mall, Delhi, Delhi - 343255",0
"59/722 Trivedi Road, Behind School, Vijayawada, Andhra Pradesh - 262632","59/722 Trivedi Road, Behind School, Vijayawada, Andhra Pradesh - 262632",0
"674 More Nagar, Near Park, Pune, Maharashtra - 192529","674 More Nagar, Near Park, Pune, Maharashtra - 192529",0
"74/811, Choudhury Path, Opposite Mall, Ranchi, Jharkhand - 194766","Choudhury Path, Opposite - 194766",1
"88/813, Zacharia Path, Above Shop, Mumbai, Maharashtra - 075752","88/813, Zacharia Path, Above Shop, Mumbai, Maharashtra - 075752",0
"80/768 Mahajan Circle, Above Shop, Bangalore, Karnataka - 574030","80/768 Mahajan Circle, Above Shop, Bangalore, Karnataka - 574030",0
"75 Kar Nagar, Behind School, Ludhiana, Punjab - 043255","75 Kar Nagar, Behind School, Ludhiana, Punjab - 043255",0
"88/75 Gandhi Street, Near Park, Vizag, Andhra Pradesh - 928392","88/75 Gandhi Street, Near Park, Vizag, Andhra Pradesh - 928392",0
"75 Chaudhry Chowk, Behind School, Thiruvananthapuram, Kerala - 879597","75 Chaudhry Chowk, Behind School, Thiruvananthapuram, Kerala - 879597",0
"H.No. 71, Gill Path, Behind School, Hyderabad, Telangana - 069321","H.No. 71, Gill Path, Behind School, Hyderabad, Telangana - 069321",0
"H.No. 03 Rajagopal Zila, Above Shop, Aurangabad, Maharashtra - 032126","H.No. 03 Rajagopal Zila, Above Shop, Aurangabad, Maharashtra - 032126",0
"47/470 Varughese Street, Opposite Mall, Kochi, Kerala - 404576","47/470 Varughese Street, Opposite Mall, Kochi, Kerala - 404576",0
"245, Taneja Road, Near Park, Varanasi, Uttar Pradesh - 913070","245, Taneja Road, Near Park, Varanasi, Uttar Pradesh - 913070",0
"79/867, Bhardwaj, Near Park, Chennai, Tamil Nadu - 568667","79/867, Bhardwaj, Near Park, Chennai, Tamil Nadu - 568667",0
"H.No. 92, Parmer Marg, Behind School, Ahmedabad, Gujarat - 495943","H.No. 92, Parmer Marg, Behind School, Ahmedabad, Gujarat - 495943",0
"61/454, Sankar Circle, Behind School, Surat, Gujarat - 251685","61/454, Sankar Surat, - 251685",1
"H.No. 58, Pau, Above Shop, Dehradun, Uttarakhand - 757907","Pau, Above Shop, Dehradun, -",1
"249 Randhawa Street, Behind School, Ranchi, Jharkhand - 019191","249 Randhawa Street, Behind School, Ranchi, Jharkhand - 019191",0
"58 Khurana Chowk, Behind School, Guwahati, Assam - 091800","58 Chowk, Guwahati, - 091800",1
"01 Maharaj Chowk, Behind School, Surat, Gujarat - 168359","01 Maharaj Chowk, Behind School, Surat, Gujarat - 168359",0
"H.No. 83, Bhavsar Ganj, Near Park, Ranchi, Jharkhand - 555213","H.No. 83, Bhavsar Ganj, Near Park, Ranchi, Jharkhand - 555213",0
"629, Nadkarni Street, Near Park, Ahmedabad, Gujarat - 714714","629, Nadkarni Street, Near Park, Ahmedabad, Gujarat - 714714",0
"23/950 Sharma Street, Above Shop, Ranchi, Jharkhand - 514718","Sharma Street, Jharkhand - 514718",1
"H.No. 449, Wadhwa Marg, Opposite Mall, Amritsar, Punjab - 208499","H.No. 449, Wadhwa Marg, Opposite Mall, Amritsar, Punjab - 208499",0
"35/801, Balakrishnan Road, Opposite Mall, Vizag, Andhra Pradesh - 242400","35/801, Balakrishnan Road, Opposite Mall, Vizag, Andhra Pradesh - 242400",0
"851 Khatri Circle, Above Shop, Chennai, Tamil Nadu - 760735","851 Khatri Circle, Above Shop, Chennai, Tamil Nadu - 760735",0
"H.No. 432 Munshi Street, Opposite Mall, Jaipur, Rajasthan - 802685","H.No. 432 Munshi Street, Opposite Mall, Jaipur, Rajasthan - 802685",0
"92/371, Thakkar Marg, Opposite Mall, Hyderabad, Telangana - 104447","92/371, Thakkar Marg, Opposite Mall, Hyderabad, Telangana - 104447",0
"H.No. 55, Prakash Path, Opposite Mall, Bhopal, Madhya Pradesh - 267839","H.No. 55, Opposite Mall, Pradesh 267839",1
"40/537 Pillai Road, Behind School, Coimbatore, Tamil Nadu - 344874","40/537 Pillai Road, Behind School, Coimbatore, Tamil Nadu - 344874",0
"42, Seshadri Ganj, Behind School, Patna, Bihar - 100106","42, Seshadri Ganj, Behind School, Patna, Bihar - 100106",0
"H.No. 200 Batta Path, Opposite Mall, Bhopal, Madhya Pradesh - 733619","H.No. 200 Batta Path, Opposite Mall, Bhopal, Madhya Pradesh - 733619",0
"021 Raja Road, Above Shop, Kolkata, West Bengal - 265963","021 Raja Road, Above Shop, Kolkata, West Bengal - 265963",0
"H.No. 675, Karnik Marg, Behind School, Ahmedabad, Gujarat - 619799","H.No. 675, Karnik Marg, Behind School, Ahmedabad, Gujarat - 619799",0
"35/191 Ratta Chowk, Behind School, Hyderabad, Telangana - 536151","35/191 Ratta Chowk, Behind School, Hyderabad, Telangana - 536151",0
"25/01, Mani Circle, Near Park, Aurangabad, Maharashtra - 276288","25/01, Mani Circle, Near Park, Aurangabad, Maharashtra - 276288",0
"18/53 Zachariah Road, Near Park, Patna, Bihar - 852125","18/53 Zachariah Road, Near Park, Patna, Bihar - 852125",0
"31/626, Gera Marg, Opposite Mall, Bhubaneswar, Odisha - 817551","31/626, Gera Marg, Opposite Mall, Bhubaneswar, Odisha - 817551",0
"H.No. 66 Baral Ganj, Opposite Mall, Bhopal, Madhya Pradesh - 587997",H.No. 66 Baral Opposite Madhya Pradesh,1
"28 Mani Road, Near Park, Patna, Bihar - 571596","28 Mani Road, Near Park, Patna, Bihar - 571596",0
"039 Parmar Marg, Opposite Mall, Hyderabad, Telangana - 096794","039 Parmar Marg, Opposite Mall, Hyderabad, Telangana - 096794",0
"H.No. 04, Gandhi Street, Above Shop, Indore, Madhya Pradesh - 831877","H.No. 04, Gandhi Street, Above Shop, Indore, Madhya Pradesh - 831877",0
"69, Bhagat, Behind School, Surat, Gujarat - 157086","69, Bhagat, Behind School, Surat, Gujarat - 157086",0
"64/706 Basu Ganj, Behind School, Surat, Gujarat - 466915","64/706 Basu Ganj, Behind School, Surat, Gujarat - 466915",0
"230 Pandya Street, Near Park, Patna, Bihar - 562804","230 Pandya Street, Near Park, Patna, Bihar - 562804",0
"H.No. 07, Bains Road, Near Park, Nagpur, Maharashtra - 164944","H.No. 07, Bains Road, Near Park, Nagpur, Maharashtra - 164944",0
"H.No. 664 Bhatnagar Zila, Near Park, Chandigarh, Chandigarh - 161450","H.No. 664 Bhatnagar Zila, Near Park, Chandigarh, Chandigarh - 161450",0
"82/116, Chaudhry Chowk, Near Park, Srinagar, Jammu & Kashmir - 501394",Chaudhry Near Jammu & - 501394,1
"29/01, Sehgal Zila, Behind School, Hyderabad, Telangana - 728201","29/01, Sehgal Zila, Behind School, Hyderabad, Telangana - 728201",0
"56/43 Kamdar Path, Opposite Mall, Delhi, Delhi - 248050","56/43 Kamdar Path, Opposite Mall, Delhi, Delhi - 248050",0
"H.No. 94 Chad Zila, Above Shop, Ahmedabad, Gujarat - 665654","H.No. 94 Chad Zila, Above Shop, Ahmedabad, Gujarat - 665654",0
"14/372 Shetty Zila, Opposite Mall, Ahmedabad, Gujarat - 638033","14/372 Zila, Mall, Gujarat 638033",1
"H.No. 07 Sankaran Circle, Opposite Mall, Bhubaneswar, Odisha - 852497","H.No. 07 Sankaran Circle, Opposite Mall, Bhubaneswar, Odisha - 852497",0
"H.No. 10, Dave Nagar, Behind School, Agra, Uttar Pradesh - 091384","H.No. 10, Dave Nagar, Behind School, Agra, Uttar Pradesh - 091384",0
"H.No. 17 Sur, Behind School, Guwahati, Assam - 512295","17 Sur, Behind Guwahati, 512295",1
"20 Chaudhary Circle, Behind School, Patna, Bihar - 729806","20 Chaudhary Circle, Behind Bihar",1
"H.No. 39, Mallick Zila, Opposite Mall, Vizag, Andhra Pradesh - 038614","H.No. 39, Mallick Zila, Opposite Mall, Vizag, Andhra Pradesh - 038614",0
"028, Kalita Nagar, Behind School, Kochi, Kerala - 629533","028, Kalita Nagar, Behind School, Kochi, Kerala - 629533",0
"53/10, Natarajan Street, Opposite Mall, Thiruvananthapuram, Kerala - 959098","53/10, Natarajan Street, Opposite Mall, Thiruvananthapuram, Kerala - 959098",0
"47 Jain Marg, Behind School, Bhubaneswar, Odisha - 422342","47 Jain Marg, Behind School, Bhubaneswar, Odisha - 422342",0
"81/58, Kaul Nagar, Above Shop, Kolkata, West Bengal - 284879","81/58, Kaul Nagar, Above Shop, Kolkata, West Bengal - 284879",0
"718, Mani Marg, Behind School, Chandigarh, Chandigarh - 387535","718, Mani Chandigarh, - 387535",1
"517 Sen Path, Behind School, Hyderabad, Telangana - 949473","517 Sen Path, Behind School, Hyderabad, Telangana - 949473",0
"40/500, Sabharwal Zila, Opposite Mall, Jaipur, Rajasthan - 470460","40/500, Sabharwal Zila, Opposite Mall, Jaipur, Rajasthan - 470460",0
"895, Ramesh Zila, Near Park, Indore, Madhya Pradesh - 958260","895, Ramesh Zila, Near Park, Indore, Madhya Pradesh - 958260",0
"H.No. 255, Bhalla Nagar, Above Shop, Vijayawada, Andhra Pradesh - 430414","H.No. 255, Bhalla Nagar, Above Shop, Vijayawada, Andhra Pradesh - 430414",0
"39/36 Nigam, Above Shop, Chandigarh, Chandigarh - 738632","39/36 Nigam, Above Shop, Chandigarh, Chandigarh - 738632",0
"76/67, Raval, Above Shop, Meerut, Uttar Pradesh - 962052","76/67, Raval, Above Shop, Meerut, Uttar Pradesh - 962052",0
"590, Walia Chowk, Behind School, Amritsar, Punjab - 935045","590, Walia Chowk, Behind School, Amritsar, Punjab - 935045",0
"980 Subramaniam Marg, Opposite Mall, Agra, Uttar Pradesh - 521520","980 Subramaniam Marg, Opposite Mall, Agra, Uttar Pradesh - 521520",0
"28/56 Reddy Ganj, Behind School, Surat, Gujarat - 446809","28/56 Reddy Ganj, Behind School, Surat, Gujarat - 446809",0
"H.No. 67 Gupta Marg, Near Park, Dehradun, Uttarakhand - 184531","H.No. 67 Gupta Marg, Near Park, Dehradun, Uttarakhand - 184531",0
"992, Krishna, Behind School, Chennai, Tamil Nadu - 953784","992, Krishna, Behind School, Chennai, Tamil Nadu - 953784",0
"50/402, Bhasin Chowk, Opposite Mall, Lucknow, Uttar Pradesh - 836613","Bhasin Opposite Lucknow, Pradesh 836613",1
"H.No. 94, Goswami, Opposite Mall, Patna, Bihar - 767408","H.No. 94, Goswami, Opposite Mall, Patna, Bihar - 767408",0
"287, Venkataraman Road, Opposite Mall, Vijayawada, Andhra Pradesh - 581248","287, Venkataraman Road, Opposite Mall, Vijayawada, Andhra Pradesh - 581248",0
"H.No. 54 Issac Zila, Above Shop, Bhopal, Madhya Pradesh - 033213","H.No. 54 Issac Zila, Above Shop, Bhopal, Madhya Pradesh - 033213",0
"H.No. 64 Bhakta Road, Opposite Mall, Vijayawada, Andhra Pradesh - 677410","H.No. 64 Bhakta Road, Opposite Mall, Vijayawada, Andhra Pradesh - 677410",0
"07/561 Narayanan Ganj, Near Park, Patna, Bihar - 022772","07/561 Narayanan Ganj, Near Park, Patna, Bihar - 022772",0
"78/82, Sem Chowk, Opposite Mall, Chennai, Tamil Nadu - 791108","Sem Chowk, Opposite - 791108",1
"H.No. 059 Narayan Street, Opposite Mall, Varanasi, Uttar Pradesh - 015442","H.No. 059 Narayan Street, Opposite Mall, Varanasi, Uttar Pradesh - 015442",0
"99/74, Din Marg, Near Park, Surat, Gujarat - 054267","99/74, Din Marg, Near Park, Surat, Gujarat - 054267",0
"H.No. 691 Pillai Nagar, Above Shop, Pune, Maharashtra - 047829","H.No. 691 Pillai Nagar, Above Shop, Pune, Maharashtra - 047829",0
"H.No. 906, Sagar Path, Behind School, Delhi, Delhi - 271937","H.No. 906, Sagar Path, Behind School, Delhi, Delhi - 271937",0
"88/62, Dugar, Above Shop, Kochi, Kerala - 574386","88/62, Dugar, Above Shop, Kochi, Kerala - 574386",0
"04, Kuruvilla Chowk, Behind School, Coimbatore, Tamil Nadu - 652299","04, Kuruvilla Chowk, Behind School, Coimbatore, Tamil Nadu - 652299",0
"55, Bassi Street, Above Shop, Lucknow, Uttar Pradesh - 244111","55, Bassi Street, Above Shop, Lucknow, Uttar Pradesh - 244111",0
"H.No. 27 Mukherjee Path, Above Shop, Bhopal, Madhya Pradesh - 177076","Mukherjee Path, Above Bhopal, Pradesh -",1
"579 Comar Circle, Near Park, Kolkata, West Bengal - 753688","579 Comar Circle, Near Park, Kolkata, West Bengal - 753688",0
"H.No. 733, Bora Marg, Opposite Mall, Dehradun, Uttarakhand - 817984","H.No. 733, Bora Marg, Opposite Mall, Dehradun, Uttarakhand - 817984",0
"H.No. 56 Bhatti Ganj, Near Park, Agra, Uttar Pradesh - 297642","H.No. 56 Bhatti Ganj, Near Park, Agra, Uttar Pradesh - 297642",0
"H.No. 841 Khalsa Zila, Behind School, Lucknow, Uttar Pradesh - 038448","H.No. 841 Khalsa Zila, Behind School, Lucknow, Uttar Pradesh - 038448",0
"54/956 Sahota, Opposite Mall, Hyderabad, Telangana - 423724","54/956 Sahota, Opposite Mall, Hyderabad, Telangana - 423724",0
"H.No. 25 Bahl, Behind School, Bangalore, Karnataka - 706210","H.No. 25 Bahl, Behind School, Bangalore, Karnataka - 706210",0
"H.No. 946, Bakshi Path, Above Shop, Vizag, Andhra Pradesh - 685764","H.No. 946, Bakshi Path, Above Shop, Vizag, Andhra Pradesh - 685764",0
"921, Thaman Ganj, Opposite Mall, Srinagar, Jammu & Kashmir - 064628","921, Thaman Ganj, Opposite Mall, Srinagar, Jammu & Kashmir - 064628",0
"11/020, Gade Ganj, Near Park, Aurangabad, Maharashtra - 578165","11/020, Gade Ganj, Near Park, Aurangabad, Maharashtra - 578165",0
"39/34 Bahri Circle, Near Park, Raipur, Chhattisgarh - 768649","39/34 Bahri Circle, Near Park, Raipur, Chhattisgarh - 768649",0
"43 Dugal Chowk, Behind School, Chandigarh, Chandigarh - 597223","43 Dugal Chowk, Behind School, Chandigarh, Chandigarh - 597223",0
"014, Palla Chowk, Opposite Mall, Vijayawada, Andhra Pradesh - 904419","014, Palla Chowk, Opposite Mall, Vijayawada, Andhra Pradesh - 904419",0
"H.No. 25, Bhasin Path, Near Park, Vizag, Andhra Pradesh - 554802","H.No. 25, Bhasin Path, Near Park, Vizag, Andhra Pradesh - 554802",0
"75/157 Sami Ganj, Near Park, Indore, Madhya Pradesh - 681684","75/157 Sami Ganj, Near Park, Indore, Madhya Pradesh - 681684",0
"40/126 Chaudhary, Opposite Mall, Pune, Maharashtra - 392955","40/126 Chaudhary, Opposite Mall, Pune, Maharashtra - 392955",0
"91/96, Tank Nagar, Opposite Mall, Vizag, Andhra Pradesh - 580882","91/96, Tank Nagar, Opposite Mall, Vizag, Andhra Pradesh - 580882",0
